ID Sitio,Traza,Sub-Traza,Localidad,Departamento,Provincia,Poblacion Censo 2010,Lat_sitio,Lon_sitio,Fecha Real de Conexión,Estado
3516,RIO CUARTO - VILLA MERCEDES,RIO CUARTO - VILLA MERCEDES,Villa Mercedes,General Pedernera,San Luis,111391,-33.6541777778,-65.4567,28/08/15,Conectado
1241,PERGAMINO - ROSARIO,PERGAMINO - ROSARIO 10G,El Socorro - Villa Angelica,Pergamino,Buenos Aires,1201,-33.6643777778,-60.7079805556,18/08/16,Conectado
2224,PERGAMINO - ROSARIO,PERGAMINO - ROSARIO 10G,Mariano Benitez,Pergamino,Buenos Aires,168,-33.70775,-60.5846666667,18/08/16,Conectado
3341,RUFINO - VENADO TUERTO,RUFINO - VENADO TUERTO 10G,Venado Tuerto,General Lopez,Santa Fe,75437,-33.7536666667,-61.957725,05/10/18,Conectado
109,SAN NICOLAS - PERGAMINO,SAN NICOLAS - PERGAMINO,Acevedo,Pergamino,Buenos Aires,1499,-33.7557416667,-60.4358888889,24/02/16,Conectado
2198,PERGAMINO - ROSARIO,PERGAMINO - ROSARIO 10G,Manuel Ocampo,Pergamino,Buenos Aires,1078,-33.7653861111,-60.6503694444,02/01/16,Conectado
2899,SAN RAFAEL - MENDOZA,TUNUYAN - PASO DE LAS CARRETAS,San Carlos,San Carlos,Mendoza,3886,-33.7713111,-69.0408444,15/06/18,Conectado
1339,SAN RAFAEL - MENDOZA,TUNUYAN - PASO DE LAS CARRETAS,Eugenio Bustos,San Carlos,Mendoza,5591,-33.7741805,-69.060025,15/06/18,Conectado
368,BENAVIDEZ - ROSARIO,ZARATE - BARADERO,Baradero,Baradero,Buenos Aires,28537,-33.810375,-59.5096583333,22/12/15,Conectado
1703,VILLA MERCEDES - RUFINO,VILLA MERCEDES - RUFINO,Justo Daract,General Pedernera,San Luis,10135,-33.8592583333,-65.1814527778,31/03/17,Conectado
2520,BENAVIDEZ - PERGAMINO,ARRECIFES - PERGAMINO,Pergamino,Pergamino,Buenos Aires,91399,-33.8606388889,-60.5714722222,14/12/15,Conectado
786,SAN RAFAEL - MENDOZA,TUNUYAN - PASO DE LAS CARRETAS,Chilecito,San Carlos,Mendoza,1033,-33.8884722222,-69.0691416667,15/06/18,Conectado
1373,BENAVIDEZ - PERGAMINO,ARRECIFES - PERGAMINO,Fontezuela,Pergamino,Buenos Aires,365,-33.911901,-60.458912,18/05/18,Conectado
1679,BENAVIDEZ - PERGAMINO,ARRECIFES - PERGAMINO,Juan Anchorena,Pergamino,Buenos Aires,976,-33.925028,-60.382051,04/05/18,Conectado
3354,VILLA MERCEDES - RUFINO,VILLA MERCEDES - RUFINO,Vicuña Mackenna,Río Cuarto,Cordoba,10021,-33.9258527,-64.3850472,28/03/17,Conectado
3600,BENAVIDEZ - PERGAMINO,ARRECIFES - PERGAMINO,Viña,Arrecifes,Buenos Aires,464,-33.989853,-60.23051,13/07/18,Conectado
1454,VILLA MERCEDES - RUFINO,VILLA MERCEDES - RUFINO,General Levalle,Presidente Roque Sáenz Peña,Cordoba,5697,-34.00695,-63.9153,28/03/17,Conectado
2490,SAN RAFAEL - MENDOZA,TUNUYAN - PASO DE LAS CARRETAS,Paso de Las Carretas Silica,San Carlos,Mendoza,0,-34.01655321,-69.03218549,13/07/18,Conectado
2741,BENAVIDEZ - PERGAMINO,ARRECIFES - PERGAMINO,Rancagua,Pergamino,Buenos Aires,695,-34.030475,-60.5013694444,12/08/16,Conectado
282,BENAVIDEZ - PERGAMINO,SAN ANTONIO DE ARECO - ARRECIFES,Arrecifes ciudad,Arrecifes,Buenos Aires,26400,-34.0666888889,-60.1108916667,03/08/15,Conectado
295,BENAVIDEZ - PERGAMINO,ARRECIFES - PERGAMINO,Arroyo Dulce,Salto,Buenos Aires,1715,-34.0936277778,-60.4103027778,12/08/16,Conectado
3638,BENAVIDEZ - ROSARIO,ZARATE - BARADERO,Zarate,Zárate,Buenos Aires,98522,-34.122225,-59.0219638889,05/10/18,Conectado
1878,VILLA MERCEDES - RUFINO,VILLA MERCEDES - RUFINO,Laboulaye,Presidente Roque Sáenz Peña,Cordoba,20534,-34.1226722222,-63.3931527778,30/11/16,Conectado
601,BENAVIDEZ - ROSARIO,BENAVIDEZ - CAMPANA,Campana,Campana,Buenos Aires,86860,-34.1805555556,-58.9688888889,02/01/16,Conectado
3235,JUNIN - TEODELINA,JUNIN - TEODELINA,Teodelina,General Lopez,Santa Fe,5933,-34.1916130914,-61.5272264571,08/06/18,Conectado
2886,BENAVIDEZ - PERGAMINO,BENAVIDEZ - SAN ANTONIO DE ARECO,San Antonio de Areco,San Antonio de Areco,Buenos Aires,19768,-34.2421444444,-59.4741583333,03/08/15,Conectado
2835,RUFINO - JUNIN,RUFINO - VEDIA,Rufino,General Lopez,Santa Fe,18727,-34.2631944444,-62.7095277778,29/05/15,Conectado
3179,BENAVIDEZ - PERGAMINO,BENAVIDEZ - SAN ANTONIO DE ARECO,Solis,San Andrés de Giles,Buenos Aires,1001,-34.2973861111,-59.3235277778,26/10/17,Conectado
1429,JUNIN - TEODELINA,JUNIN - TEODELINA,General Arenales,General Arenales,Buenos Aires,4321,-34.3044679711,-61.3056277788,08/06/18,Conectado
2862,JUNIN - LUJAN,CARMEN DE ARECO - SALTO,Salto,Salto,Buenos Aires,27466,-34.3062111111,-60.2464444444,30/11/17,Conectado
2936,RUFINO - JUNIN,RUFINO - VEDIA,San Gregorio,General Lopez,Santa Fe,4291,-34.3228888889,-62.0364166667,04/01/17,Conectado
1405,JUNIN - LUJAN,CHACABUCO - GAHAN,Gahan,Salto,Buenos Aires,648,-34.3386111,-60.0991666,09/02/18,Conectado
327,JUNIN - LUJAN,LUJAN - CARMEN DE ARECO,Azcuenaga,San Andrés de Giles,Buenos Aires,312,-34.363648,-59.375942,17/05/17,Conectado
1082,RUFINO - JUNIN,RUFINO - VEDIA,Diego de Alvear,General Lopez,Santa Fe,1855,-34.3726111111,-62.1295111111,11/01/17,Conectado
2465,BENAVIDEZ - PERGAMINO,BENAVIDEZ - SAN ANTONIO DE ARECO,Parada Robles,Exaltacion de La Cruz,Buenos Aires,8008,-34.37675,-59.1179166667,04/02/16,Conectado
676,JUNIN - LUJAN,LUJAN - CARMEN DE ARECO,Carmen de Areco,Carmen de Areco,Buenos Aires,12775,-34.3875277778,-59.8203638889,03/09/15,Conectado
531,JUNIN - LUJAN,CHACABUCO - GAHAN,Berdier,Salto,Buenos Aires,177,-34.3988888,-60.2511111,11/01/18,Conectado
523,BENAVIDEZ - PERGAMINO,BENAVIDEZ - SAN ANTONIO DE ARECO,Benavidez,Tigre,Buenos Aires,35870,-34.4108333333,-58.7202777778,01/10/15,Conectado
4013,RUFINO - JUNIN,,Iriarte,,Buenos Aires,0,-34.4162277778,-61.928475,19/06/17,Conectado
638,RUFINO - CARLOS TEJEDOR,RUFINO - GENERAL VILLEGAS,Cañada Seca,General Villegas,Buenos Aires,718,-34.4181388,-62.9577777,26/01/18,Conectado
3550,JUNIN - LUJAN,LUJAN - CARMEN DE ARECO,Villa Ruiz,San Andrés de Giles,Buenos Aires,477,-34.4307416,-59.2613166,30/11/17,Conectado
1682,RUFINO - JUNIN,RUFINO - VEDIA,Juan Bautista Alberdi,Leandro N. Alem,Buenos Aires,3404,-34.4379944,-61.8098167,30/06/17,Conectado
139,RUFINO - JUNIN,RUFINO - VEDIA,Alberdi Viejo,Leandro N. Alem,Buenos Aires,318,-34.44194444,-61.8444444,28/09/18,Conectado
1045,JUNIN - LUJAN,LUJAN - CARMEN DE ARECO,Cucullu,San Andrés de Giles,Buenos Aires,551,-34.44530833,-59.36046944,09/11/17,Conectado
2878,JUNIN - LUJAN,LUJAN - CARMEN DE ARECO,San Andres de Giles,San Andrés de Giles,Buenos Aires,16243,-34.4469444,-59.4416666,30/11/17,Conectado
3785,BENAVIDEZ - LUJAN,,Del Viso,,Buenos Aires,,-34.4543611111,-58.7965833333,03/11/16,Conectado
2060,JUNIN - LUJAN,CHACABUCO - GAHAN,Los Angeles,Chacabuco,Buenos Aires,54,-34.4554638,-60.1788944,19/01/18,Conectado
133,JUNIN - TEODELINA,JUNIN - TEODELINA,Agustina,Junin,Buenos Aires,155,-34.460904,-61.064061,10/08/18,Conectado
3339,RUFINO - JUNIN,RUFINO - VEDIA,Vedia,Leandro N. Alem,Buenos Aires,8827,-34.4913527778,-61.5479138889,03/09/15,Conectado
2634,JUNIN - LUJAN,LUJAN - CARMEN DE ARECO,Pueblo Gouin,Carmen de Areco,Buenos Aires,122,-34.4926666,-59.8044166,09/02/18,Conectado
2414,ABASTO - BENAVIDEZ,BENAVIDEZ - LUJAN II,Open Door,Luján,Buenos Aires,5265,-34.496028,-59.079519,27/04/18,Conectado
132,JUNIN - PERGAMINO,JUNIN - PERGAMINO,Agustin Roca,Junin,Buenos Aires,334,-34.508096,-60.871035,10/08/18,Conectado
2013,RUFINO - JUNIN,VEDIA - JUNIN,Leandro N. Alem,Leandro N. Alem,Buenos Aires,2468,-34.5226194,-61.3909916,07/06/17,Conectado
1699,JUNIN - LUJAN,CHACABUCO - JUNIN,Junin,Junin,Buenos Aires,87509,-34.5690194444,-60.9316111111,03/09/15,Conectado
2845,RUFINO - JUNIN,VEDIA - JUNIN,Saforcada,Junin,Buenos Aires,431,-34.5775416,-61.0758611,13/04/18,Conectado
2156,BENAVIDEZ - LUJAN,BENAVIDEZ - LUJAN,Lujan,Luján,Buenos Aires,97363,-34.5790611111,-59.1095027778,03/09/15,Conectado
2395,JUNIN - LUJAN,CHACABUCO - JUNIN,O'Higgins,Chacabuco,Buenos Aires,1266,-34.5838,-60.7037388,07/12/17,Conectado
89,SAN RAFAEL - MENDOZA,SAN RAFAEL - LAS PAREDES,25 de Mayo,San Rafael,Mendoza,1450,-34.5838333333,-68.5386944444,26/10/18,Conectado
2307,SANTA ISABEL - SAN RAFAEL,GENERAL ALVEAR - SAN RAFAEL 10G,Monte Coman,San Rafael,Mendoza,3529,-34.5904694,-67.8799611,07/12/17,Conectado
328,CABA,CABA,CABA 1 (Tucuman 744),Ciudad de Buenos Aires,CABA,2954644,-34.6013333333,-58.3776666667,17/05/17,Conectado
2749,JUNIN - LUJAN,CARMEN DE ARECO - CHACABUCO,Rawson,Chacabuco,Buenos Aires,2123,-34.60525,-60.0696944,11/01/18,Conectado
1469,LUJAN - CHIVILCOY,CHIVILCOY - SUIPACHA,General Rivas,Suipacha,Buenos Aires,478,-34.6100583,-59.7514305,09/02/18,Conectado
711,JUNIN - LUJAN,CARMEN DE ARECO - CHACABUCO,Castilla,Chacabuco,Buenos Aires,689,-34.6116777,-59.8982083,11/01/18,Conectado
2408,LUJAN - CHIVILCOY,LUJAN - MERCEDES,Olivera,Luján,Buenos Aires,1926,-34.6273,-59.255319,23/02/18,Conectado
750,JUNIN - LUJAN,CHACABUCO - JUNIN,Chacabuco,Chacabuco,Buenos Aires,38418,-34.6284222222,-60.4658527778,05/11/15,Conectado
3025,SAN RAFAEL - MENDOZA,SAN RAFAEL - LAS PAREDES,San Rafael,San Rafael,Mendoza,118009,-34.6315472222,-68.3438472222,03/09/15,Conectado
1509,LUJAN - CHIVILCOY,LUJAN - MERCEDES,Gowland,Mercedes,Buenos Aires,1738,-34.6545555556,-59.3595,31/05/18,Conectado
2262,LUJAN - CHIVILCOY,LUJAN - MERCEDES,Mercedes,Mercedes,Buenos Aires,56116,-34.6751555556,-59.4405527778,29/06/18,Conectado
535,RUFINO - JUNIN,VEDIA - JUNIN,Bermudez,Lincoln,Buenos Aires,72,-34.6923055,-61.3246111,11/01/18,Conectado
1667,LUJAN - CHIVILCOY,LUJAN - MERCEDES,Jorge Born Ex Tomas Jofre,Mercedes,Buenos Aires,201,-34.700622,-59.320172,22/06/18,Conectado
1909,JUNIN - QUIROGA,JUNIN - LINCOLN,Laplacette,Junin,Buenos Aires,22,-34.720701,-61.155771,10/08/18,Conectado
1272,JUNIN - LUJAN,CARMEN DE ARECO - CHACABUCO,Emilio Ayarza,Chivilcoy,Buenos Aires,87,-34.7483611,-60.0457388,27/04/18,Conectado
2335,JUNIN - LUJAN,CHACABUCO - JUNIN,Morse,Junin,Buenos Aires,563,-34.7604166,-60.8470277,07/12/17,Conectado
1634,JUNIN - LUJAN,CHACABUCO - JUNIN,Irala,Bragado,Buenos Aires,400,-34.7726194,-60.6908111,09/02/18,Conectado
2538,RUFINO - CARLOS TEJEDOR,RUFINO - GENERAL VILLEGAS,Piedritas,General Villegas,Buenos Aires,2160,-34.7740833,-62.9834166,09/03/18,Conectado
3187,LUJAN - CHIVILCOY,CHIVILCOY - SUIPACHA,Suipacha,Suipacha,Buenos Aires,8403,-34.7762916667,-59.6962861111,30/03/17,Conectado
1273,RUFINO - CARLOS TEJEDOR,RUFINO - GENERAL VILLEGAS,Emilio V. Bunge,General Villegas,Buenos Aires,1986,-34.7851388,-63.1934722,29/12/16,Conectado
1968,SANTA ISABEL - SAN RAFAEL,GENERAL ALVEAR - SAN RAFAEL 1G,Las Malvinas,San Rafael,Mendoza,232,-34.8320638,-68.2513611,11/01/18,Conectado
3377,SANTA ISABEL - SAN RAFAEL,GENERAL ALVEAR - SAN RAFAEL 10G,Villa Atuel,San Rafael,Mendoza,3311,-34.8336583,-67.9231805,07/12/17,Conectado
1507,LUJAN - CHIVILCOY,CHIVILCOY - SUIPACHA,Gorostiaga,Chivilcoy,Buenos Aires,324,-34.8389222,-59.8672055,07/12/17,Conectado
2753,SANTA ISABEL - SAN RAFAEL,GENERAL ALVEAR - SAN RAFAEL 10G,Real del Padre,San Rafael,Mendoza,3635,-34.8402166,-67.7632583,07/12/17,Conectado
2213,ABASTO - BENAVIDEZ,CAÑUELAS - MARCOS PAZ,Marcos Paz Silica,Marcos Paz,Buenos Aires,50460,-34.8574861111,-58.89065,28/07/15,Conectado
2030,JUNIN - QUIROGA,JUNIN - LINCOLN,Lincoln,Lincoln,Buenos Aires,28051,-34.8686333333,-61.5125,03/08/18,Conectado
1656,SANTA ISABEL - SAN RAFAEL,GENERAL ALVEAR - SAN RAFAEL 1G,Jaime Prats,San Rafael,Mendoza,419,-34.9115861,-67.8168722,07/12/17,Conectado
791,LUJAN - CHIVILCOY,CHIVILCOY - SUIPACHA,Chivilcoy,Chivilcoy,Buenos Aires,58152,-34.9188888889,-59.9933333333,05/10/17,Conectado
1830,CAÑUELAS - LA PLATA,ABASTO - LA PLATA,La Plata EDT,La Plata,Buenos Aires,643133,-34.9425916667,-57.9745805556,22/12/15,Conectado
3035,LUJAN - CHIVILCOY,CHIVILCOY - SUIPACHA,San Sebastian,Chivilcoy,Buenos Aires,166,-34.9434722,-59.7043055,14/12/17,Conectado
101,ABASTO - BENAVIDEZ,ABASTO - LA PLATA,Abasto Silica,La Plata,Buenos Aires,7139,-34.9663888889,-58.1629555556,03/09/15,Conectado
1851,LUJAN - CHIVILCOY,CHIVILCOY - SUIPACHA,La Rica,Chivilcoy,Buenos Aires,118,-34.9741694,-59.8672111,12/10/17,Conectado
1428,SANTA ISABEL - SAN RAFAEL,GENERAL ALVEAR - SAN RAFAEL 1G,General Alvear,General Alvear,Mendoza,29909,-34.9812777778,-67.6727416667,18/06/15,Conectado
559,SANTA ISABEL - SAN RAFAEL,SANTA ISABEL - GENERAL ALVEAR,Bowen,General Alvear,Mendoza,4939,-34.9928611111,-67.5123611111,26/10/18,Conectado
2133,JUNIN - SALADILLO,JUNIN - 9 DE JULIO,Los Toldos,General Viamonte,Buenos Aires,14496,-35.0015833333,-61.0402305556,04/01/18,Conectado
2353,MERCEDES - CHASCOMUS,LOBOS - NAVARRO,Navarro,Navarro,Buenos Aires,13224,-35.0089277778,-59.2818527778,04/01/18,Conectado
364,RUFINO - CARLOS TEJEDOR,GENERAL VILLEGAS - CARLOS TEJEDOR,Banderalo,General Villegas,Buenos Aires,1339,-35.011151,-63.371984,19/10/18,Conectado
642,LUJAN - CAÑUELAS,LOBOS - CAÑUELAS,Cañuelas EDT,Cañuelas,Buenos Aires,29974,-35.025225,-58.7326166667,03/09/15,Conectado
1195,SAN RAFAEL - MALARGUE,SAN RAFAEL - EL NIHUIL,El Nihuil,San Rafael,Mendoza,1030,-35.0326805,-68.6771527,14/12/17,Conectado
1477,RUFINO - CARLOS TEJEDOR,GENERAL VILLEGAS - CARLOS TEJEDOR,General Villegas,General Villegas,Buenos Aires,18275,-35.0469416667,-63.0156472222,10/06/15,Conectado
1245,SAN RAFAEL - MALARGUE,MALARGUE - EL SOSNEADO,El Sosneado,San Rafael,Mendoza,65,-35.0795083333,-69.5668611111,30/11/16,Conectado
561,JUNIN - SALADILLO,9 DE JULIO - BRAGADO,Bragado,Bragado,Buenos Aires,33222,-35.1283333333,-60.4711111111,27/07/17,Conectado
679,SANTA ISABEL - SAN RAFAEL,SANTA ISABEL - GENERAL ALVEAR,Carmensa,General Alvear,Mendoza,941,-35.1480388889,-67.6532055556,15/10/16,Conectado
2035,SALADILLO - CAÑUELAS,LOBOS - ROQUE PEREZ,Lobos,Lobos,Buenos Aires,29868,-35.19045,-59.0820833333,14/03/17,Conectado
3283,RUFINO - CARLOS TEJEDOR,GENERAL VILLEGAS - CARLOS TEJEDOR,Tres Algarrobos,Carlos Tejedor,Buenos Aires,3201,-35.196,-62.7727222,02/11/17,Conectado
3763,JUNIN - QUIROGA,LINCOLN - CORONEL MARTINEZ DE HOZ,Alfredo Demarchi_Est F Quiroga,9 de Julio,Buenos Aires,1946,-35.2937972,-61.4071333,31/05/18,Conectado
674,RUFINO - CARLOS TEJEDOR,GENERAL VILLEGAS - CARLOS TEJEDOR,Carlos Tejedor,Carlos Tejedor,Buenos Aires,5178,-35.390125,-62.4130833333,03/09/15,Conectado
2823,SALADILLO - CAÑUELAS,LOBOS - ROQUE PEREZ,Roque Perez,Roque Perez,Buenos Aires,10358,-35.4019944444,-59.3402833333,14/03/17,Conectado
96,JUNIN - SALADILLO,9 DE JULIO - BRAGADO,9 de Julio,9 de Julio,Buenos Aires,36494,-35.4406888889,-60.8725,16/11/17,Conectado
87,JUNIN - SALADILLO,BRAGADO - 25 DE MAYO,25 de Mayo,25 de Mayo,Buenos Aires,23408,-35.4429805556,-60.1747888889,10/08/17,Conectado
3007,MERCEDES - CHASCOMUS,LOBOS - SAN MIGUEL DEL MONTE,San Miguel del Monte,Monte,Buenos Aires,17005,-35.4475555556,-58.81475,31/07/17,Conectado
2183,SAN RAFAEL - MALARGUE,MALARGUE - EL SOSNEADO,Malargüe,Malargüe,Mendoza,21619,-35.4659277778,-69.5889472222,20/03/17,Conectado
773,MERCEDES - CHASCOMUS,GENERAL BELGRANO - CHASCOMUS,Chascomus,Chascomús,Buenos Aires,33607,-35.5737361111,-58.0189694444,31/08/18,Conectado
2850,SALADILLO - CAÑUELAS,SALADILLO - ROQUE PEREZ,Saladillo,Saladillo,Buenos Aires,26763,-35.634,-59.78425,03/05/17,Conectado
1050,CARLOS TEJEDOR - PEHUAJO,CARLOS TEJEDOR - PEHUAJO,Curaru,Carlos Tejedor,Buenos Aires,422,-35.6412777,-62.19375,16/03/18,Conectado
2470,SANTA ISABEL - SAN RAFAEL,SANTA ISABEL - GENERAL ALVEAR,Paraje Cochico,General Alvear,Mendoza,0,-35.7133361111,-67.3310194444,26/10/18,Conectado
1432,MERCEDES - CHASCOMUS,GENERAL BELGRANO - CHASCOMUS,General Belgrano,General Belgrano,Buenos Aires,15394,-35.7640305556,-58.4875888889,31/07/17,Conectado
2514,SANTA ROSA - PEHUAJO,TRENQUE LAUQUEN - PEHUAJO,Pehuajo,Pehuajo,Buenos Aires,31533,-35.8086638889,-61.8861805556,20/10/15,Conectado
1689,SANTA ROSA - PEHUAJO,TRENQUE LAUQUEN - PEHUAJO,Juan Jose Paso,Pehuajo,Buenos Aires,2176,-35.8494444,-62.29325,15/06/18,Conectado
1391,SANTA ROSA - PEHUAJO,TRENQUE LAUQUEN - PEHUAJO,Francisco Madero,Pehuajo,Buenos Aires,1389,-35.849627,-62.067387,16/11/17,Conectado
543,SANTA ROSA - PEHUAJO,TRENQUE LAUQUEN - PEHUAJO,Berutti,Trenque Lauquen,Buenos Aires,1098,-35.8595777778,-62.5133972222,16/11/17,Conectado
371,MALARGUE - BUTA RANQUIL,MALARGUE - EL MANZANO,Bardas Blancas,Malargüe,Mendoza,66,-35.8684861111,-69.8052583333,20/03/17,Conectado
521,PEHUAJO - BOLIVAR,PEHUAJO - SAN CARLOS de BOLIVAR,Bellocq,Carlos Casares,Buenos Aires,542,-35.919598,-61.534026,07/09/18,Conectado
2379,PEHUAJO - BOLIVAR,PEHUAJO - SAN CARLOS de BOLIVAR,Nueva Plata,Pehuajo,Buenos Aires,206,-35.92114,-61.810266,17/08/18,Conectado
3282,SANTA ROSA - PEHUAJO,SANTA ROSA - TRENQUE LAUQUEN,Trenque Lauquen,Trenque Lauquen,Buenos Aires,33442,-35.9713361111,-62.7482888889,20/10/15,Conectado
1426,,,General Alvear,General Alvear,Buenos Aires,9812,-36.0224444444,-60.0149166667,09/11/17,Conectado
1564,PEHUAJO - BOLIVAR,PEHUAJO - SAN CARLOS de BOLIVAR,Herrera Vegas,Hipolito Yrigoyen,Buenos Aires,115,-36.086148,-61.408251,18/05/18,Conectado
1183,MALARGUE - BUTA RANQUIL,MALARGUE - EL MANZANO,El Manzano,Tunuyán,Mendoza,26,-36.1065972222,-69.7584416667,21/12/17,Conectado
2142,SANTA ROSA - SANTA ISABEL,WINIFREDA - VICTORICA,Loventue,Loventué,La Pampa,111,-36.1885777,-65.2917361,09/11/17,Conectado
551,SANTA ROSA - PEHUAJO,SANTA ROSA - TRENQUE LAUQUEN,Bocayuva,Pellegrini,Buenos Aires,83,-36.2045,-63.0762222,31/08/17,Conectado
2145,SANTA ROSA - SANTA ISABEL,WINIFREDA - VICTORICA,Luan Toro,Loventué,La Pampa,689,-36.2055083,-65.0989222,02/11/17,Conectado
3353,SANTA ROSA - SANTA ISABEL,WINIFREDA - VICTORICA,Victorica,Loventué,La Pampa,5703,-36.2154361111,-65.4330611111,24/09/15,Conectado
3616,SANTA ROSA - SANTA ISABEL,WINIFREDA - VICTORICA,Winifreda,Conhelo,La Pampa,2222,-36.2314861111,-64.2369777778,24/09/15,Conectado
3071,SANTA ISABEL - SAN RAFAEL,SANTA ISABEL - GENERAL ALVEAR,Santa Isabel,Chalileo,La Pampa,2526,-36.232875,-66.9358908333,18/06/15,Conectado
2902,PEHUAJO - BOLIVAR,PEHUAJO - SAN CARLOS de BOLIVAR,San Carlos de Bolivar,Bolívar,Buenos Aires,26242,-36.23825,-61.1231388889,06/07/18,Conectado
3230,SANTA ROSA - SANTA ISABEL,VICTORICA - TELEN,Telen,Loventué,La Pampa,1240,-36.2651638,-65.5126555,02/11/17,Conectado
2515,SANTA ROSA - PEHUAJO,SANTA ROSA - TRENQUE LAUQUEN,Pellegrini,Pellegrini,Buenos Aires,5115,-36.270811,-63.157499,31/08/17,Conectado
1554,PIGÜE - PEHUAJO,CARHUE - PEHUAJO,Henderson,Hipolito Yrigoyen,Buenos Aires,8645,-36.2973888889,-61.7232861111,11/05/18,Conectado
1062,SANTA ROSA - PEHUAJO,SANTA ROSA - TRENQUE LAUQUEN,De Bary,Pellegrini,Buenos Aires,63,-36.34075,-63.2598611,31/08/17,Conectado
3217,AZUL - SALADILLO,AZUL - TAPALQUE,Tapalque,Tapalque,Buenos Aires,7444,-36.3609777778,-60.0312722222,31/03/17,Conectado
170,SANTA ISABEL - NEUQUEN,SANTA ISABEL - ALGARROBO DEL AGUILA,Algarrobo del Aguila,Chical Co,La Pampa,329,-36.3990513889,-67.1458783333,20/10/16,Conectado
714,SANTA ROSA - PEHUAJO,SANTA ROSA - TRENQUE LAUQUEN,Catrilo,Catriló,La Pampa,3955,-36.407925,-63.4160444444,02/11/17,Conectado
